t_s,x_m,x_dot_mps,z_m,z_dot_mps,roll_rad,pitch_rad
6.488110137672090438e+00,1.514942601102598596e+00,2.988559483786554227e-01,1.259890757124114968e-01,-3.124899432739108862e-02,2.030708758723060933e-02,-2.582383414813715877e-17
6.498122653316645625e+00,1.517842385985712639e+00,2.797398479612092093e-01,1.245999070763790101e-01,-2.460070968318490703e-01,8.204553481387415192e-02,-2.581504846912565315e-17
6.508135168961201700e+00,1.520532158816281010e+00,2.569813902338355938e-01,1.210728592967840189e-01,-4.577203796614065512e-01,1.417386841323085012e-01,-2.580745678948470382e-17
6.518147684605757775e+00,1.522978984682974879e+00,2.314018261443133440e-01,1.154764596626226131e-01,-6.568852174641430786e-01,1.988903632822072443e-01,-2.577340812493010300e-17
6.528160200250312961e+00,1.525161541949641153e+00,2.045110858379169394e-01,1.080012673004403234e-01,-8.307753566942834844e-01,2.532496159343805564e-01,-2.582587511115641695e-17
6.538172715894869036e+00,1.527076347632905895e+00,1.782297295133123405e-01,9.897345054458357716e-02,-9.651606454561414417e-01,3.046719157639212749e-01,-2.581694972944318008e-17
6.548185231539424223e+00,1.528739411640295476e+00,1.545401211234709304e-01,8.886008836018050028e-02,-1.046795129439022309e+00,3.528617670622510305e-01,-2.544745908595262906e-17
6.558197747183980297e+00,1.530185130708063390e+00,1.350798619722288207e-01,7.812664811737486670e-02,-1.089630436368823840e+00,3.966530924585359164e-01,-2.488258499668822019e-17
6.568210262828535484e+00,1.531463738761165594e+00,1.214394491642119267e-01,6.726188554235311423e-02,-1.071488651996923558e+00,4.341363791846986064e-01,-2.426711632073456531e-17
6.578222778473091559e+00,1.532642375233173926e+00,1.153681236624208156e-01,5.684216656119889244e-02,-1.000904989601190120e+00,4.638304674571936959e-01,-2.379593920035781634e-17
6.588235294117647634e+00,1.533803276768191504e+00,1.180190035164779272e-01,4.741112899666305447e-02,-8.723552332606006043e-01,4.850471919290810785e-01,-2.336302595722501355e-17
6.598247809762202820e+00,1.535033563024012393e+00,1.289576813808943900e-01,3.958524796234241111e-02,-6.816901828299946065e-01,4.975367463092523757e-01,-2.299459190557455160e-17
6.608260325406758895e+00,1.536407009282154013e+00,1.462689403982296577e-01,3.392301693331584850e-02,-4.423823952046387342e-01,5.011774721535824373e-01,-2.267622072620801502e-17
6.618272841051314082e+00,1.537975727431940776e+00,1.675558056143920949e-01,3.081671658448442708e-02,-1.758233183406542888e-01,4.959049806467673016e-01,-2.240109122297993184e-17
6.628285356695870156e+00,1.539768823552764232e+00,1.908139211154045722e-01,3.042237360175530092e-02,9.689821280038513063e-02,4.819489122070903520e-01,-2.216334815210401614e-17
6.638297872340425343e+00,1.541798337515240203e+00,2.145605780114958339e-01,3.271761088736842987e-02,3.584814997091585465e-01,4.596703626390672426e-01,-2.195789865109162700e-17
6.648310387984981418e+00,1.544063467182543503e+00,2.377338293641624578e-01,3.752183534759093858e-02,5.965366348116643014e-01,4.295513816454942235e-01,-2.178036299014892036e-17
6.658322903629537493e+00,1.546554372636582908e+00,2.595396708532510255e-01,4.455864433850154765e-02,8.036818575241524432e-01,3.920789479016209556e-01,-2.162694387050891398e-17
6.668335419274092679e+00,1.549254115498378326e+00,2.793646541085118562e-01,5.347531473759213616e-02,9.688905843878429236e-01,3.477343419273985492e-01,-2.149436673988689782e-17
6.678347934918648754e+00,1.552140369277807297e+00,2.967106646197443243e-01,6.373801576589964435e-02,1.068643486274083010e+00,2.973708727601573898e-01,-2.137980854140957433e-17
6.688360450563203941e+00,1.555186129477411860e+00,3.111706233487585016e-01,7.463165091761220227e-02,1.096314874818290042e+00,2.423403179840284694e-01,-2.128080706429915229e-17
6.698372966207760015e+00,1.558360786334436643e+00,3.224079397675783110e-01,8.548746653447822363e-02,1.062967291853392338e+00,1.838189125621864095e-01,-2.119525762892994872e-17
6.708385481852315202e+00,1.561630697169435145e+00,3.301484885583889084e-01,9.575438096926924825e-02,9.800372039600732110e-01,1.227472694329872632e-01,-2.112133197254515530e-17
6.718397997496871277e+00,1.564959620458399536e+00,3.341762921708024692e-01,1.049804344275830775e-01,8.575468672078222498e-01,5.992148109927346311e-02,-2.105744603758066717e-17
6.728410513141427352e+00,1.568309617055009930e+00,3.343234070272578795e-01,1.128226372477590250e-01,7.040042986762868882e-01,-4.064884669019719343e-03,-2.100224260037745561e-17
6.738423028785982538e+00,1.571641124890548857e+00,3.304696493309054461e-01,1.190018224473903125e-01,5.269544301454528457e-01,-6.859950081637983255e-02,-2.095453724991452377e-17
6.748435544430538613e+00,1.574913631205916209e+00,3.225332245109526208e-01,1.233164681534911350e-01,3.327241351209364040e-01,-1.331401066697116831e-01,-2.091331274248668903e-17
6.758448060075093800e+00,1.578086111594855012e+00,3.104742534636736884e-01,1.256265825266560665e-01,1.266792998196206166e-01,-1.971580242905359714e-01,-2.087769025079076679e-17
6.768460575719649874e+00,1.581117249189358809e+00,2.943189001519653791e-01,1.258314928492647311e-01,-8.618244092569637971e-02,-2.600676451849486814e-01,-2.084690534392301864e-17
6.778473091364205061e+00,1.583966572119095861e+00,2.742150043601552789e-01,1.238927014729176712e-01,-3.009181962256631815e-01,-3.213302800742958709e-01,-2.082030408722024078e-17
6.788485607008761136e+00,1.586596762608265099e+00,2.506304993421898386e-01,1.198243345555752848e-01,-5.104345228706766990e-01,-3.804065078899987462e-01,-2.079731662614977483e-17
6.798498122653317211e+00,1.588977060454573431e+00,2.245497152047065126e-01,1.137228273818441660e-01,-7.044155201070594341e-01,-4.368542483388997977e-01,-2.077745105284614933e-17
6.808510638297872397e+00,1.591090435916676427e+00,1.976175255709088918e-01,1.058110007203465208e-01,-8.701778233333474777e-01,-4.904720693580349455e-01,-2.076028584046356495e-17
6.818523153942428472e+00,1.592938235261764479e+00,1.718298419719063441e-01,9.644879500993812360e-02,-9.917190852978845506e-01,-5.411303200024683013e-01,-2.072910412652374553e-17
6.828535669586983659e+00,1.594541649795957028e+00,1.490788959975141159e-01,8.613182305707534070e-02,-1.061041783443083419e+00,-5.883662526335471377e-01,-2.066356280056618514e-17
6.838548185231539733e+00,1.595938922800675730e+00,1.309464325864974077e-01,7.537028152290656258e-02,-1.079952762642302444e+00,-6.307357308447878452e-01,-2.080628312760049532e-17
6.848560700876094920e+00,1.597184649743180307e+00,1.190899239185854580e-01,6.466374477464457982e-02,-1.050311537388225025e+00,-6.664199757584530204e-01,-2.134659562398907564e-17
6.858573216520650995e+00,1.598350339509777340e+00,1.151843584494917777e-01,5.450989266473937889e-02,-9.687383194933996133e-01,-6.940285005088566717e-01,-2.171540063460128839e-17
6.868585732165207069e+00,1.599521033454897490e+00,1.200863937744402060e-01,4.547347069772635086e-02,-8.255974733504727325e-01,-7.131155669501192396e-01,-2.173132903352246599e-17
6.878598247809762256e+00,1.600781616700610810e+00,1.328989392507392009e-01,3.817755824294585820e-02,-6.225213020321979096e-01,-7.234231229213333725e-01,-2.174148535773511218e-17
6.888610763454318331e+00,1.602201324607171351e+00,1.514457465137811487e-01,3.315318981811140459e-02,-3.755075934916673464e-01,-7.248338340727553675e-01,-2.176873040877442557e-17
6.898623279098873518e+00,1.603825670254686031e+00,1.734099350399730122e-01,3.073155093173576824e-02,-1.064020167779776427e-01,-7.173671774711111171e-01,-2.179227422789787680e-17
6.908635794743429592e+00,1.605678944905541305e+00,1.969161322133526071e-01,3.102675701033495714e-02,1.642313208678174430e-01,-7.012744886783943699e-01,-2.181261933948409244e-17
6.918648310387984779e+00,1.607769474081335526e+00,2.206039029104306659e-01,3.397101957981854548e-02,4.203455601166420363e-01,-6.769681204665497498e-01,-2.183020059827106241e-17
6.928660826032540854e+00,1.610093855427888965e+00,2.434932831725994118e-01,3.935749149176806516e-02,6.506275078165780767e-01,-6.449342786184554255e-01,-2.184539321748673411e-17
6.938673341677096928e+00,1.612640272389842533e+00,2.648434236995375057e-01,4.689312518036951871e-02,8.491462182509135204e-01,-6.056508359160394095e-01,-2.185852197486407171e-17
6.948685857321652115e+00,1.615390247217824982e+00,2.840751923257278655e-01,5.622079152071352698e-02,1.005031712409721223e+00,-5.595766038842362455e-01,-2.186986740557403752e-17
6.958698372966208190e+00,1.618320212029943805e+00,3.007156562200359873e-01,6.674946974046375159e-02,1.084892342353685812e+00,-5.076955698925535998e-01,-2.187967060239007075e-17
6.968710888610763377e+00,1.621402161480234527e+00,3.143768700886213630e-01,7.771158932401994734e-02,1.093536303771507123e+00,-4.515127233781550675e-01,-2.188814246491337277e-17
6.978723404255319451e+00,1.624604585751337371e+00,3.247398879898824031e-01,8.846144695744130593e-02,1.045441005393205280e+00,-3.921637973462070992e-01,-2.189546347985435720e-17
6.988735919899874638e+00,1.627893215408919847e+00,3.315448014128431486e-01,9.849265706859140768e-02,9.507193375548430581e-01,-3.304716049961411994e-01,-2.190178955098499529e-17
6.998748435544430713e+00,1.631231239538584399e+00,3.345896256547666314e-01,1.073773517540095729e-01,8.190310851236711764e-01,-2.672138911998055422e-01,-2.190725657113239305e-17
7.008760951188986787e+00,1.634580276811134159e+00,3.337189233736504446e-01,1.147956579574076208e-01,6.585292731120739873e-01,-2.029635663013922842e-01,-2.191198067632211242e-17
7.018773466833541974e+00,1.637900559698024949e+00,3.288219130962710679e-01,1.204948392648382827e-01,4.763306114914337419e-01,-1.382921823058835542e-01,-2.191606292190440473e-17
7.028785982478098049e+00,1.641151272220330304e+00,3.198291663662287121e-01,1.242820786711794773e-01,2.786065608139568495e-01,-7.377525090138339903e-02,-2.191959080039061920e-17
7.038798498122653235e+00,1.644291337519493190e+00,3.067099869263632539e-01,1.260378126460317827e-01,7.038335289729108490e-02,-9.919022996994486530e-03,-2.192263917924172872e-17
7.048811013767209310e+00,1.647279611423370538e+00,2.895183301767185191e-01,1.256761625915766567e-01,-1.434006757832052559e-01,5.269417226248260255e-02,-2.192527349025296542e-17
7.058823529411764497e+00,1.650075996110859977e+00,2.684617523421780616e-01,1.231651774065288946e-01,-3.573901347320558308e-01,1.135000516118475355e-01,-2.192754997108553928e-17
7.068836045056320572e+00,1.652644480241595160e+00,2.441145192404495790e-01,1.185438825573820742e-01,-5.639676094425534192e-01,1.720018456231641180e-01,-2.192951708174060498e-17
7.078848560700876646e+00,1.654957122685449589e+00,2.176194368188526240e-01,1.119311087585066339e-01,-7.521236598775957738e-01,2.277752542675300640e-01,-2.192451395272132574e-17
7.088861076345431833e+00,1.657001219713290396e+00,1.907957001171107780e-01,1.035932003020159364e-01,-9.068879033319002803e-01,2.807025589102110086e-01,-2.194811478737540045e-17
7.098873591989987908e+00,1.658783420280287135e+00,1.656243127184988118e-01,9.393027212545178306e-02,-1.015459426331773551e+00,3.305879639524269553e-01,-2.188469514639335523e-17
7.108886107634543094e+00,1.660329522136358982e+00,1.439157458437859416e-01,8.340977691956499851e-02,-1.079600664611845007e+00,3.767493508498398480e-01,-2.152362387719747038e-17
7.118898623279099169e+00,1.661682108965907734e+00,1.272411045632141358e-01,7.248822380777232566e-02,-1.092554866956620963e+00,4.174920924555368118e-01,-2.104063941923769350e-17
7.128911138923654356e+00,1.662899825615688165e+00,1.172737557615813608e-01,6.174628631720344152e-02,-1.044416497816155642e+00,4.510606869465629276e-01,-2.052773988817453965e-17
7.138923654568210431e+00,1.664058453881288147e+00,1.156123277884275463e-01,5.174318411088089237e-02,-9.441928944752600028e-01,4.764047689410535469e-01,-2.010262138727396828e-17
7.148936170212766505e+00,1.665244451567999606e+00,1.227002982809937554e-01,4.304782348376515189e-02,-7.820169591435528478e-01,4.931475130669933926e-01,-1.973527191576375453e-17
7.158948685857321692e+00,1.666540373730122315e+00,1.372162866158001537e-01,3.627205459738810922e-02,-5.634966674266168596e-01,5.010776283917075524e-01,-1.941781889071900018e-17
7.168961201501877767e+00,1.668009243604453351e+00,1.568505257562238797e-01,3.189032862353938236e-02,-3.070691442532174076e-01,5.001130868932641693e-01,-1.914349779663313243e-17
7.178973717146432953e+00,1.669690846852542876e+00,1.793665064022283151e-01,3.017565642720459324e-02,-3.466423424381659402e-02,4.903256301178464671e-01,-1.890644119470287053e-17
7.188986232790989028e+00,1.671604841911974226e+00,2.030311114863508903e-01,3.118413497926181624e-02,2.343285183921463011e-01,4.720281646698989975e-01,-1.870159325801940256e-17
7.198998748435544215e+00,1.673756171872976539e+00,2.265956659019608133e-01,3.480660671452085603e-02,4.851559388505956028e-01,4.456551036204012828e-01,-1.852457192044312716e-17
7.209011264080100290e+00,1.676139039721215029e+00,2.491525037372034623e-01,4.080458934261539661e-02,7.076975615836048616e-01,4.117002403960198786e-01,-1.837160312180930836e-17
7.219023779724656364e+00,1.678739757976982050e+00,2.700085673547952814e-01,4.887288294747335615e-02,8.981051347725046430e-01,3.706173053489976166e-01,-1.823941091800875980e-17
7.229036295369211551e+00,1.681538421478934398e+00,2.886160281542901607e-01,5.860310101952984768e-02,1.035958666161695074e+00,3.229517212839361773e-01,-1.812518019079997234e-17
7.239048811013767626e+00,1.684510288856648330e+00,3.045246797038377307e-01,6.934544547659651781e-02,1.095463447554307468e+00,2.698488240096035273e-01,-1.802647513859908028e-17
7.249061326658322812e+00,1.687626317928569986e+00,3.173665141627894370e-01,8.032906895225420951e-02,1.088696538949051940e+00,2.128185726631229568e-01,-1.794117254960524702e-17
7.259073842302878887e+00,1.690854283449406248e+00,3.268375671735538335e-01,9.096456459829921348e-02,1.027493505093878934e+00,1.528334603993870000e-01,-1.786746118569762024e-17
7.269086357947434074e+00,1.694159197346983614e+00,3.326935855875338133e-01,1.007600028685640969e-01,9.222379564908109728e-01,9.072553224913573744e-02,-1.780376465597096235e-17
7.279098873591990149e+00,1.697503775394560321e+00,3.347453310901080670e-01,1.093159523171743086e-01,7.822211800017442318e-01,2.721116665979639304e-02,-1.774871888660398754e-17
7.289111389236546223e+00,1.700849290075694631e+00,3.328486907604097933e-01,1.163339111017052674e-01,6.152826732420343392e-01,-3.715529869719008671e-02,-1.770115423965557357e-17
7.299123904881101410e+00,1.704155597219945140e+00,3.269048954053192513e-01,1.215725219304630844e-01,4.283713077275323466e-01,-1.017819625579560461e-01,-1.766004992816506590e-17
7.309136420525657485e+00,1.707381830327754146e+00,3.168516247090035765e-01,1.248637463878968790e-01,2.272597739739220524e-01,-1.661362212077701628e-01,-1.762452996478675419e-17
7.319148936170212671e+00,1.710486813492194225e+00,3.026774819875139300e-01,1.260941043765458069e-01,1.696426437071463580e-02,-2.296800588643676533e-01,-1.759383649779338139e-17
7.329161451814768746e+00,1.713429495097788857e+00,2.844631916718174391e-01,1.251898701054008356e-01,-1.975787726755985907e-01,-2.918295883567309512e-01,-1.756731138748162933e-17
7.339173967459323933e+00,1.716170511890337202e+00,2.624837374591356687e-01,1.221406562104875998e-01,-4.107302083371008328e-01,-3.520518438914925774e-01,-1.754439116974521006e-17
7.349186483103880008e+00,1.718675474610404263e+00,2.374465922929900608e-01,1.169990432570717637e-01,-6.138685870440951931e-01,-4.098414556964292688e-01,-1.752458425720568078e-17
7.359198998748436082e+00,1.720919570647407859e+00,2.106856687206679901e-01,1.099208015658776488e-01,-7.947213716991643473e-01,-4.648612674338584161e-01,-1.750746741146815892e-17
7.369211514392991269e+00,1.722895018282399437e+00,1.840972738831853084e-01,1.012075804415905333e-01,-9.389563419681522527e-01,-5.169990781955970949e-01,-1.749267768576248548e-17
7.379224030037547344e+00,1.724613371072883261e+00,1.596518813670718129e-01,9.128261942480767055e-02,-1.036305022254189412e+00,-5.659909851597056951e-01,-1.749116821316909535e-17
7.389236545682102530e+00,1.726105089644609070e+00,1.390881909190722632e-01,8.060473777471269252e-02,-1.089579155575657543e+00,-6.108679112529313837e-01,-1.750803208026840532e-17
7.399249061326658605e+00,1.727416726317261064e+00,1.239660602869897543e-01,6.967896667702019875e-02,-1.081018960820441022e+00,-6.498764122644336005e-01,-1.744663408556492246e-17
7.409261576971213792e+00,1.728611305403376930e+00,1.160028818647895477e-01,5.910768519519259134e-02,-1.021851080930206379e+00,-6.813596004584948629e-01,-1.736900299238336679e-17
7.419274092615769867e+00,1.729768684908026266e+00,1.166234448771974325e-01,4.940273231866013776e-02,-9.067756071889245817e-01,-7.044964537800606497e-01,-1.688207179965572792e-17
7.429286608260325941e+00,1.730975566293638801e+00,1.258072965348711880e-01,4.115784659494481357e-02,-7.296925100110109863e-01,-7.189611399373028178e-01,-1.631405175580514283e-17
7.439299123904881128e+00,1.732310865404402156e+00,1.418668799015096182e-01,3.496680895089643998e-02,-4.999001049350961789e-01,-7.245898628700896404e-01,-1.587322266427984768e-17
7.449311639549437203e+00,1.733831494250253513e+00,1.624397936945525533e-01,3.125599371312212660e-02,-2.376252842125813891e-01,-7.213280255491829607e-01,-1.549228624943302910e-17
7.459324155193992389e+00,1.735571588837736767e+00,1.853948948848219147e-01,3.024305027674067947e-02,3.531337955296870446e-02,-7.093058798333803372e-01,-1.516309885556932227e-17
7.469336670838548464e+00,1.737546597730891929e+00,2.091362947783550752e-01,3.193712154440188355e-02,3.006757111073273259e-01,-6.888784792985990224e-01,-1.487863674221832830e-17
7.479349186483103651e+00,1.739758316654401504e+00,2.325186168250822083e-01,3.619280638809905387e-02,5.449233346216503238e-01,-6.605001385896895894e-01,-1.463281678871649085e-17
7.489361702127659726e+00,1.742198749616053588e+00,2.546975071698582838e-01,4.274781242395682412e-02,7.589486615353411292e-01,-6.246658265373206120e-01,-1.442039730224596745e-17
7.499374217772215800e+00,1.744852433702542616e+00,2.750237767723112681e-01,5.128549951516450656e-02,9.390148579607424661e-01,-5.818122211605608607e-01,-1.423682610805700587e-17
7.509386733416770987e+00,1.747698148968474641e+00,2.929772699668352076e-01,6.132755258718135261e-02,1.056059863933906939e+00,-5.326411593315492077e-01,-1.407820552713507944e-17
7.519399249061327062e+00,1.750709972915214241e+00,3.081302228234242269e-01,7.217620828837136016e-02,1.097691497005454098e+00,-4.784485560864865650e-01,-1.394113547696136436e-17
7.529411764705882248e+00,1.753857946116939237e+00,3.201326785154903209e-01,8.310576689291358787e-02,1.076512358823437765e+00,-4.206031327603375614e-01,-1.382267901531039645e-17
7.539424280350438323e+00,1.757109138635909007e+00,3.286957000034705367e-01,9.355964096191093926e-02,1.003426394569515434e+00,-3.600018942304424319e-01,-1.372032232178957911e-17
7.549436795994993510e+00,1.760427862168441049e+00,3.335904874917084983e-01,1.030629710329295928e-01,8.887401358192823508e-01,-2.974831521469610829e-01,-1.363186808446804802e-17
7.559449311639549585e+00,1.763776434336629118e+00,3.346396817592767192e-01,1.112457924353435074e-01,7.413416002035925212e-01,-2.336997160085177438e-01,-1.355542989966434727e-17
7.569461827284105659e+00,1.767115762184464423e+00,3.317107309172639407e-01,1.178260290872391036e-01,5.688192267427523152e-01,-1.692084206577099958e-01,-1.348937992618454924e-17
7.579474342928660846e+00,1.770405400359827075e+00,3.247160378933945379e-01,1.225763088090928016e-01,3.779061990878181954e-01,-1.046082557303067428e-01,-1.343229917451196610e-17
7.589486858573216921e+00,1.773604409640043400e+00,3.136018237276196885e-01,1.253481910201201255e-01,1.740588700923882959e-01,-4.040966551714694766e-02,-1.338297509980657257e-17
7.599499374217772107e+00,1.776671588275169356e+00,2.983762688759989956e-01,1.260379676558537054e-01,-3.776475433722180364e-02,2.283458752978500747e-02,-1.334035307696862555e-17
7.609511889862328182e+00,1.779566101730071459e+00,2.791564722641821095e-01,1.245835337522417374e-01,-2.525264210461056757e-01,8.453635402334508386e-02,-1.330351905905741541e-17
7.619524405506883369e+00,1.782249456666262333e+00,2.563028536046814132e-01,1.209906091367166231e-01,-4.640414962371735563e-01,1.441746919337967836e-01,-1.327169095214169918e-17
7.629536921151439444e+00,1.784689202659746288e+00,2.306648344452100763e-01,1.153336532055283803e-01,-6.628473750615629934e-01,2.012699289520973323e-01,-1.325642945900590479e-17
7.639549436795995518e+00,1.786864230254917363e+00,2.037528637065778858e-01,1.078020147954971003e-01,-8.357664300769134247e-01,2.555511489834145777e-01,-1.321546008840229351e-17
7.649561952440550705e+00,1.788771707932934607e+00,1.775350239414567044e-01,9.873485413755586637e-02,-9.681504823513831237e-01,3.069178888384539450e-01,-1.314943914847287120e-17
7.659574468085106780e+00,1.790428230458041892e+00,1.539347386288199837e-01,8.857996439337800787e-02,-1.052633898180312499e+00,3.550022851706665095e-01,-1.350357960863251870e-17
7.669586983729661966e+00,1.791868635137412236e+00,1.346196425946608322e-01,7.778298730720874243e-02,-1.095708409291835661e+00,3.985744447908139421e-01,-1.392921397883014175e-17
7.679599499374218041e+00,1.793143545716534559e+00,1.211765964669719170e-01,6.686033312200090339e-02,-1.076789047259851362e+00,4.357738624038237640e-01,-1.425755155673716133e-17
7.689612015018774116e+00,1.794320366152334367e+00,1.153224016354393033e-01,5.640907992056004572e-02,-1.001446038996627319e+00,4.651595038516028180e-01,-1.455359467017227917e-17
7.699624530663329303e+00,1.795482364421192356e+00,1.182075196116301463e-01,4.699165405626989922e-02,-8.701097913321050870e-01,4.860348757986608370e-01,-1.482092810825249433e-17
7.709637046307885377e+00,1.796715571677718781e+00,1.293453935078566763e-01,3.919962021551966908e-02,-6.769001387563620131e-01,4.981874086571149163e-01,-1.505191788549593026e-17
7.719649561952440564e+00,1.798093635892372255e+00,1.468141067900316232e-01,3.359671050515476015e-02,-4.353319490954724591e-01,5.014694242774623278e-01,-1.525153446244198274e-17
7.729662077596996639e+00,1.799668202701601771e+00,1.681809926327813842e-01,3.056577007591917278e-02,-1.676238641647180838e-01,4.958734898377339939e-01,-1.542403701145249097e-17
7.739674593241551825e+00,1.801467796186613679e+00,1.914697285886687306e-01,3.025705689443749374e-02,1.054877802526897335e-01,4.816102503629079434e-01,-1.557310243920193720e-17
7.749687108886107900e+00,1.803503864202917528e+00,2.152146065113816065e-01,3.263780935719710202e-02,3.668673435711337083e-01,4.590545161196414314e-01,-1.570191850016943468e-17
7.759699624530663975e+00,1.805775435861020073e+00,2.383590085815062709e-01,3.752283208219062832e-02,6.042734387799747475e-01,4.286889829084852832e-01,-1.581323215791576117e-17
7.769712140175219162e+00,1.808272364129357657e+00,2.601181060805153877e-01,4.462361493666394674e-02,8.087680853832814876e-01,3.910239374306421767e-01,-1.590942675966389883e-17
7.779724655819775236e+00,1.810977620197800952e+00,2.798805297099675737e-01,5.361001747651818194e-02,9.777029609977465618e-01,3.464565909494507490e-01,-1.599254831131946642e-17
7.789737171464330423e+00,1.813868658228966257e+00,2.971517576169148689e-01,6.396060713808650322e-02,1.076631868828313854e+00,2.958260376327256913e-01,-1.606437947304963857e-17
7.799749687108886498e+00,1.816918404130893450e+00,3.115267493062935933e-01,7.491506809539559553e-02,1.100708546521991238e+00,2.405706859285687282e-01,-1.612645239457558451e-17
7.809762202753441684e+00,1.820096204442908983e+00,3.226699962626356499e-01,8.580261659536285446e-02,1.064501726999365516e+00,1.818773590419965891e-01,-1.618009001690598038e-17
7.819774718397997759e+00,1.823368191360026147e+00,3.303108979696702807e-01,9.606886213975997235e-02,9.793594982438229568e-01,1.207266014655025282e-01,-1.622644350387715403e-17
7.829787234042553834e+00,1.826698247550537335e+00,3.342325795025430368e-01,1.052821900104929376e-01,8.550318204124021104e-01,5.781312475394594086e-02,-1.626649780324767162e-17
7.839799749687109021e+00,1.830048263432785038e+00,3.342701108522146414e-01,1.130912014205817107e-01,7.001259350763422429e-01,-6.210457409658996786e-03,-1.630111065627473406e-17
7.849812265331665095e+00,1.833378639036508106e+00,3.303042033819246770e-01,1.192241912233785867e-01,5.220752832302465452e-01,-7.075607480951195960e-02,-1.633102228520134703e-17
7.859824780976220282e+00,1.836648974536678081e+00,3.222532468167099706e-01,1.234894457655624778e-01,3.270476295510423292e-01,-1.353131264435092629e-01,-1.635686871164157592e-17
7.869837296620776357e+00,1.839818055465077151e+00,3.100819476382242201e-01,1.257370701377125977e-01,1.205701286368425773e-01,-1.993029489710042013e-01,-1.637920492933392228e-17
7.879849812265331543e+00,1.842844620110517750e+00,2.938084996933290061e-01,1.258796812612789917e-01,-9.264670963095555933e-02,-2.621858333491516313e-01,-1.639850632176729556e-17
7.889862327909887618e+00,1.845688441537419067e+00,2.736056300298043142e-01,1.238779673130551567e-01,-3.074214394155327379e-01,-3.234098131882693905e-01,-1.641518496500686817e-17
7.899874843554443693e+00,1.848312001180174580e+00,2.499363205425256251e-01,1.197425681403568726e-01,-5.167386472917728790e-01,-3.824212105345455304e-01,-1.642959858106858742e-17
7.909887359198998880e+00,1.850685082969336648e+00,2.238073991872334134e-01,1.135826347554641236e-01,-7.101520894297396191e-01,-4.388144186240129363e-01,-1.644205341615303452e-17
7.919899874843554954e+00,1.852790959369104540e+00,1.968673699350345085e-01,1.056175354201325661e-01,-8.748243335932653908e-01,-4.923505710198720076e-01,-1.648269922060990240e-17
7.929912390488110141e+00,1.854631504001020392e+00,1.711391320201401667e-01,9.621634383731846041e-02,-9.956213417952318734e-01,-5.429189879243797590e-01,-1.712988285151495885e-17
7.939924906132666216e+00,1.856228415224622674e+00,1.484976154157268413e-01,8.584701356689272700e-02,-1.067515184984513033e+00,-5.899543630142628503e-01,-1.893763072842917794e-17
7.949937421777221402e+00,1.857620698546641691e+00,1.305213541090037566e-01,7.498907132008864052e-02,-1.090995262315544334e+00,-6.320520404033115325e-01,-2.144973298912379446e-17
7.959949937421777477e+00,1.858863321000632896e+00,1.188817097273314194e-01,6.419858902351480157e-02,-1.055060479142855501e+00,-6.673683892629733716e-01,-2.381904191220072770e-17
7.969962453066333552e+00,1.860027964405346790e+00,1.152118302530646260e-01,5.401646746932914356e-02,-9.697681341465712590e-01,-6.946665188106855293e-01,-2.644413924098351307e-17
7.979974968710888739e+00,1.861200103112653492e+00,1.203492267216588057e-01,4.498780274931606094e-02,-8.232715431217134672e-01,-7.133897953514934942e-01,-2.925482257935808966e-17
7.989987484355444813e+00,1.862464359298364958e+00,1.333447705193194499e-01,3.773186098758454787e-02,-6.171134166215516137e-01,-7.233554885945605584e-01,-3.168002016047504693e-17
8.000000000000000000e+00,1.863889239424137978e+00,1.520219866128726394e-01,3.277323602235736322e-02,-3.679415492322659631e-01,-7.244271949066611871e-01,-3.377160241389242348e-17
